GID,ID,NAME,TYPE,TOLLINTERV,LAT,LNG,PILENUMBER,STATUS,STARTTIME,ENDTIME,ETCGANTRYH,RSUMANUID,RSUMODEL,RUSID,VPLRUID,VPLRMODEL,VPLRID,HDVUID,HDVMODEL,HDVID,OPERATION,LINKID,CLASS,ZOOM,ZOOMNUMBER,省份编码,门架种类,使用状态,承载门架编,收费广场编,省份名称,门架类型,省界入出口标识
,G002014040080220880,开栅站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002014040080320880,文水站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002014040080420880,杏花站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002014040080520880,汾阳站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002014041080120880,汾阳西,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002014041080220880,吴城站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002014041080320880,离石东,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002014041080420880,离石西,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002014042080120880,柳林东,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002014042080220880,柳林西,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002014042080320880,军渡站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214054080120880,东阳关,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214054080220880,黎城站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214054080320880,潞城站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214054080420880,长治北,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214060080120880,南辛店站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214060080220880,光华站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214060080320880,乡宁站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214060080420880,吉县站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214060080520880,壶口站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214060080620880,壶口景区站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214079080120880,长子北收费站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214079080220880,丰宜收费站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214079080320880,黄花岭收费站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214079080420880,安泽收费站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214079080520880,古县收费站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214079080620880,曲亭收费站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214079080720880,临汾东收费站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G002214079080820880,临汾南收费站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514004080120880,得胜口,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514004080220880,新荣站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514004080320880,大同北,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514004080420880,大同北B,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514004080520880,大同东站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514004080620880,御西站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514009080120880,毛皂站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514009080220880,怀仁站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514009080320880,应县西,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514009080420880,山阴站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514009080520880,元营站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514009080620880,朔州东站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514016080120880,新广武,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514016080220880,代县站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514016080320880,大营站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514016080420880,崞阳站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514017080120880,原平站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514017080220880,三家村,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514017080320880,顿村站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514017080420880,忻州站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514017080520880,高蒲站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514017080620880,大盂站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514017080720880,黄寨站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514017080820880,阳曲站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514034080120880,丈子头西,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514034080320880,杨家峪,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514034080420880,松庄站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514034080520880,长风站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514034080620880,丈子头东,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514044080120880,太原南,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514044080220880,榆次站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514044080320880,太谷东站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514044080420880,榆社北,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514044080520880,榆社南,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514044080620880,武乡站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514044080720880,王村站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514044080820880,襄垣站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514044080920880,屯留西,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514044081020880,长治西,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514044081120880,屯留东,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514046080120880,长治南,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514046080220880,长治县,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514046080320880,高平站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514046080420880,南义城,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514046080520880,金村站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514046080620880,晋城东,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514046080720880,晋城站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514047080120880,天井关,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005514047080220880,泽州站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914024080120880,右玉西站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914024080220880,平鲁北站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914025080120880,富甲园区站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914025080220880,朔州南站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914025080320880,朔州西站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914025080420880,平朔露天矿站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914025080520880,平鲁站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914026080120880,阳坪站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914026080220880,兴县东站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914026080320880,兴县南站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914026080420880,白文站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914027080120880,临县南站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914027080220880,三交站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914027080320880,坪头站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914027080420880,枣林站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914061080120880,乡宁西,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914061080220880,西交口,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914061080320880,河津北,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914073080120880,河津南,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914073080220880,万荣西,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914073080320880,闫景站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914073080420880,临猗北,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914073080520880,临猗西,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914074080120880,芮城东站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914074080220880,圣天湖站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914074080320880,芮城黄河大桥站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914078080120880,虎鼻收费站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914078080220880,五寨收费站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G005914078080320880,三井收费站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G050114058080120880,临汾北站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G050114058080220880,洪洞西站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G051114059080120880,广胜寺景区站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G200214033080120880,南娄站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G200214033080220880,旧街站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G251614048080120880,山西和顺站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G251614048080220880,和顺东站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G251614049080320880,左权站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G251614049080420880,榆社东,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G251614050080120880,云竹湖,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G251614050080220880,分水岭,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G251614050080420880,平遥南,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G251614051080120880,张兰北,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G251614051080220880,汾孝东站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G251614051080320880,汾孝站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G550114005080120880,云冈站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G550114005080220880,兴王站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G550114005080320880,平旺站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G550114005080420880,口泉站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G550114005080520880,大同站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G551214076080120880,丹河站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,G551214076080220880,柳口站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014003080120880,孙启庄,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014003080220880,神泉堡,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014003080320880,西坪南,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014003080420880,马连庄,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014003080520880,西河河,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014003080620880,西坪北,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014007080120880,新荣南站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014007080320880,管家堡站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014007080420880,左云北,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014007080520880,右玉北,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014007080620880,右卫站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014007080720880,西口站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003014007080820880,新荣北站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003614008080120880,杜庄站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003614008080220880,广灵,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003614008080320880,梁庄,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003614008080420880,沙圪坨,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003614008080520880,浑源北,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S003614008080920880,蕉山主线,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014012080120880,平型关西站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014012080220880,五台山北站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014013080120880,繁峙西,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014013080220880,代县北,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014014080120880,原平北站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014014080220880,宁武站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014014080320880,神池站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014015080120880,义井站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014015080220880,三岔站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014015080320880,楼沟站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014015080420880,偏头关站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014015080520880,河曲站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004014077080120880,晋蒙黄河大桥,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004514001080120880,新平堡站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004514001080220880,五里墩站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004514001080320880,天镇站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004514001080420880,阳高站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004514001080520880,巨乐站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
,S004514001080620880,大同县站,0,,38.0858,113.031,K414+970,0,,,,,,,,,,,,,0,,,0,0,14,虚拟门架,在用,,,山西,路段收费门架,省界入口
